Minerali,per porzione,% RDA
Calcio,"16,3 mg","1,6 %"
Rame,"0,1 mg","13,5 %"
Ferro,"2,2 mg","14,8 %"
Magnesio,"23,3 mg","7,8 %"
Manganese,"0,7 mg","36,7 %"
Fosforo,"83,9 mg","12,0 %"
Potassio,"135,1 mg","6,8 %"
Selenio,"< 0,1 mg","73,8 %"
Zinco,"1,1 mg","15,3 %"
