,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"76,80g",-
3,Carboidrati disponibili,6g,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,6g,-
6,Proteine,"2,80g",-
7,Grassi (Lipidi),"0,20g",-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,0,-
12,Fibra totale,"1,60g",-
13,Fibra solubile,"0,20g",-
14,Fibra insolubile,"1,37g",-
15,Alcol (g),0,-
16,Sodio,20mg,1.33% RDA
17,Potassio,220mg,4.68% RDA
18,Ferro,2mg,25% RDA
19,Calcio,130mg,13% RDA
20,Fosforo,62mg,8.86% RDA
21,Magnesio,52mg,12.38% RDA
22,Zinco,"1,50mg",13.64% RDA
23,Rame,ND,-
24,Selenio,ND,-
25,Tiamina (Vit. B1),ND,-
26,Riboflavina (Vit. B2),ND,-
27,Niacina (Vit. B3 o PP),ND,-
28,Vitamina A retinolo eq.,ND,-
29,Vitamina C,18mg,20% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
