,0,1
1,Lipidi totali(%): 8.3,
2,Saturi totali (%):,3.26
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.21
6,C16:0,1.88
7,C18:0,1.09
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,3.15
11,C14:1,0.02
12,C16:1,0.32
13,C18:1,2.58
14,C20:1,0.03
15,C22:1,0
16,Polinsaturi totali (%):,0.78
17,C18:2,0.43
18,C18:3,0.1
19,C20:4,0.05
20,C20:5,0.12
21,C22:6,0.06
22,Rapporto Polinsaturi/Saturi:,0.2
