0,1,2
Calorie,kcal,417.0
Calorie,kj,1745.0
Grassi,g,19.9
Carboidrati,g,57.4
Proteine,g,4.5
Fibre,g,2.2
Zuccheri,g,31.92
Acqua,g,16.3
Ceneri,g,1.8
Minerali,,
Calcio,mg,213.0
Sodio,mg,397.0
Fosforo,mg,162.0
Potassio,mg,106.0
Ferro,mg,2.27
Magnesio,mg,34.0
Zinco,mg,0.57
Rame,mg,0.191
Manganese,mg,0.37
Selenio,mcg,4.1
Vitamine,,
Retinolo (Vit. A),mcg,11.0
"Vitamina A, IU",IU,39.0
"Vitamina A, RAE",mcg_RAE,12.0
Tiamina (Vit. B1),mg,0.045
Riboflavina (Vit. B2),mg,0.07
Niacina (Vit. B3),mg,0.47
Acido Pantotenico (Vit. B5),mg,0.342
Piridossina (Vit. B6),mg,0.027000000000000003
Acido folico (Vit. B9 o M o Folacina),mcg,28.0
Folato alimentare,mcg,17.0
"Folato, DFE",mcg_DFE,65.0
"Folati, totali",mcg,45.0
Cobalamina (Vit. B12),mcg,0.1
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.1
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.21
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,9.8
Colina totale (Vit. J),mg,29.1
"Carotene, beta",mcg,2.0
"Carotene, alfa",mcg,1.0
"Criptoxantina, beta",mcg,1.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,20.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,11.277999999999999
"Acidi grassi, polinsaturi",g,2.477
"Acidi grassi, saturi",g,5.132000000000001
Colesterolo,mg,57.0
Grassi saturi,,
4:0,g,0.001
6:0,g,0.0
8:0,g,0.0
10:0,g,0.001
12:0,g,0.0
14:0,g,0.099
16:0,g,2.6489999999999996
18:0,g,2.376
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.013000000000000001
18:1 indifferenziato,g,11.263
20:1,g,0.001
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,2.343
18:3 indifferenziato,g,0.12300000000000001
18:4,g,0.001
20:4 indifferenziato,g,0.006999999999999999
20:5 n-3,g,0.002
22:5 n-3,g,0.0
22:6 n-3,g,0.002
Aminoacidi,,
Acido aspartico,g,0.35200000000000004
Acido glutammico,g,0.998
Alanina,g,0.19
Arginina,g,0.22699999999999998
Cistina,g,0.091
Fenilalanina,g,0.22399999999999998
Glicina,g,0.159
Isoleucina,g,0.205
Istidina,g,0.1
Leucina,g,0.33899999999999997
Lisina,g,0.23399999999999999
Metionina,g,0.096
Prolina,g,0.327
Serina,g,0.263
Tirosina,g,0.156
Treonina,g,0.17
Triptofano,g,0.057999999999999996
Valina,g,0.23399999999999999
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,1.0
Teobromina,mg,21.0
