Minerali,per porzione,% RDA
Calcio,"159,3 mg","15,9 %"
Rame,"0,1 mg","13,4 %"
Ferro,"2,6 mg","17,6 %"
Magnesio,"27,1 mg","9,0 %"
Manganese,"0,4 mg","19,9 %"
Fosforo,"215,8 mg","30,8 %"
Potassio,"206,8 mg","10,3 %"
Selenio,"< 0,1 mg","106,6 %"
Zinco,"1,5 mg","21,1 %"
