Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (30 g)
Grassi,"3,3 g","0,99 g"
- Acidi Grassi saturi,"1,4 g","0,42 g"
Carboidrati,79 g,"23,7 g"
- Zuccheri,25 g,"7,5 g"
Fibra alimentare,"5,7 g","1,71 g"
Proteine,"6,7 g","2,01 g"
Sale,"0,78 g","0,234 g"
Sodio,"0,307 g","0,092 g"
Cocoa (minimum),"1,2 %","1,2 %"
Nutrition score - France,8,8
Nutri-Score,C,C
