Valori nutrizionali,per porzione,% RDA
Valore calorico,204 kcal 856 kJ,"10,2 %"
Grassi,"18,0 g","27,7 %"
Grassi saturi,"6,6 g","30,1 %"
Grassi monoinsaturi,"8,3 g","28,5 %"
Grassi polinsaturi,"1,7 g","11,3 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,7 g","13,3 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"50,2 mg","167,2 %"
Sodio,"0,6 g","0,1 %"
Acqua,"45,5 g","2,3 %"
