Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,5 g"
- Acidi Grassi saturi,"0,1 g"
Carboidrati,"15,8 g"
- Zuccheri,1 g
Fibra alimentare,"7,3 g"
Proteine,"7,2 g"
Sale,"0,701 g"
Sodio,"0,276 g"
Nutrition score - France,-5
Nutri-Score,A
