Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,"Come vendutoper porzione (48,3 g)"
Grassi,17 g,"8,21 g"
- Acidi Grassi saturi,6 g,"2,9 g"
Carboidrati,55 g,"26,6 g"
- Zuccheri,2 g,"0,966 g"
- Polialcoli/polioli (alcoli degli zuccheri),26 g,"12,6 g"
Fibra alimentare,"1,6 g","0,773 g"
Proteine,"6,3 g","3,04 g"
Sale,"0,5 g","0,241 g"
Sodio,"0,197 g","0,095 g"
Nutrition score - France,10,10
Nutri-Score,C,C
