Minerali,per porzione,% RDA
Calcio,"27,2 mg","2,7 %"
Rame,"0,2 mg","20,4 %"
Ferro,"3,3 mg","21,8 %"
Magnesio,"31,8 mg","10,6 %"
Manganese,"0,1 mg","5,6 %"
Fosforo,"308,7 mg","44,1 %"
Potassio,"538,0 mg","26,9 %"
Selenio,"< 0,1 mg","133,9 %"
Zinco,"4,4 mg","62,6 %"
