Valori nutrizionali,per porzione,% RDA
Valore calorico,2.426 kcal 10.156 kJ,"121,3 %"
Grassi,"108,5 g","167,0 %"
Grassi saturi,"18,9 g","86,0 %"
Grassi monoinsaturi,"27,4 g","94,6 %"
Grassi polinsaturi,"58,6 g","390,8 %"
Carboidrati,"319,0 g","119,0 %"
Zuccheri,"112,6 g","225,2 %"
Proteine,"43,9 g","60,2 %"
Fibre alimentari,"10,6 g","3,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"2,4 g","0,4 %"
Acqua,"139,2 g","7,0 %"
