Valori nutrizionali,per porzione,% RDA
Valore calorico,214 kcal 895 kJ,"10,7 %"
Grassi,"1,4 g","2,1 %"
Grassi saturi,"0,2 g","1,0 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"0,6 g","4,0 %"
Carboidrati,"45,9 g","17,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"8,1 g","11,1 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"51,6 g","2,6 %"
