Minerali,per porzione,% RDA
Calcio,"4,9 mg","0,5 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,1 mg","1,0 %"
Magnesio,"2,7 mg","0,9 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"31,5 mg","4,5 %"
Potassio,"13,9 mg","0,7 %"
Selenio,"< 0,1 mg","5,5 %"
Zinco,"< 0,1 mg","1,4 %"
