Minerali,per porzione,% RDA
Calcio,"72,7 mg","7,3 %"
Rame,"< 0,1 mg","5,3 %"
Ferro,"1,4 mg","9,6 %"
Magnesio,"10,1 mg","3,4 %"
Manganese,"0,2 mg","11,6 %"
Fosforo,"44,9 mg","6,4 %"
Potassio,"53,3 mg","2,7 %"
Selenio,"< 0,1 mg","31,9 %"
Zinco,"0,4 mg","5,2 %"
