Minerali,per porzione,% RDA
Calcio,"39,2 mg","3,9 %"
Rame,"0,6 mg","64,8 %"
Ferro,"1,5 mg","9,8 %"
Magnesio,"46,4 mg","15,5 %"
Manganese,"1,4 mg","69,0 %"
Fosforo,"134,9 mg","19,3 %"
Potassio,"751,1 mg","37,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,8 mg","10,8 %"
