Minerali,per porzione,% RDA
Calcio,"36,8 mg","3,7 %"
Rame,"< 0,1 mg","6,2 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"0,2 mg","10,3 %"
Fosforo,"46,4 mg","6,6 %"
Potassio,"233,6 mg","11,7 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"0,3 mg","3,9 %"
