Valori nutrizionali,per porzione,% RDA
Valore calorico,353 kcal 1.479 kJ,"17,7 %"
Grassi,"15,1 g","23,2 %"
Grassi saturi,"6,0 g","27,3 %"
Grassi monoinsaturi,"4,2 g","14,6 %"
Grassi polinsaturi,"1,5 g","9,8 %"
Carboidrati,"3,7 g","1,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"47,7 g","65,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"475,6 mg","1.585,3 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"122,6 g","6,1 %"
