Valori nutrizionali,per porzione,% RDA
Valore calorico,392 kcal 1.641 kJ,"19,6 %"
Grassi,"4,3 g","6,6 %"
Grassi saturi,"0,9 g","4,0 %"
Grassi monoinsaturi,"1,6 g","5,5 %"
Grassi polinsaturi,"1,5 g","10,1 %"
Carboidrati,"81,1 g","30,3 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"7,1 g","9,7 %"
Fibre alimentari,"4,2 g","1,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"5,8 g","0,3 %"
