Minerali,per porzione,% RDA
Calcio,"167,0 mg","16,7 %"
Rame,"0,1 mg","12,9 %"
Ferro,"2,8 mg","18,6 %"
Magnesio,"27,8 mg","9,3 %"
Manganese,"0,4 mg","20,4 %"
Fosforo,"223,9 mg","32,0 %"
Potassio,"228,5 mg","11,4 %"
Selenio,"< 0,1 mg","78,5 %"
Zinco,"1,5 mg","21,9 %"
