Minerali,per porzione,% RDA
Calcio,"84,5 mg","8,4 %"
Rame,"< 0,1 mg","1,5 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"9,2 mg","3,1 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"69,3 mg","9,9 %"
Potassio,"131,3 mg","6,6 %"
Selenio,"< 0,1 mg","4,0 %"
Zinco,"0,5 mg","6,5 %"
