Valori nutrizionali,per porzione,% RDA
Valore calorico,448 kcal 1.874 kJ,"22,4 %"
Grassi,"21,6 g","33,2 %"
Grassi saturi,"8,7 g","39,6 %"
Grassi monoinsaturi,"8,2 g","28,4 %"
Grassi polinsaturi,"1,0 g","6,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"63,6 g","87,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"177,5 mg","591,7 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"162,7 g","8,1 %"
