,0,1,2,3,4,5
1,Categoria merceologica: 10051 - frattaglie di volatili (anche come paté),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,AA,114020,,
6,"Energia, ricalcolata, kJ",1410,86,,,
7,"Energia, Ric con fibra, kJ",1410,86,,,
8,"Energia, ricalcolata, kcal",341,86,,,
9,"Energia, Ric con fibra, kcal",341,86,,,
10,"Proteine totali, g",12.7,AA,114020,,
11,"Lipidi totali, g",31.7,AA,114020,,
12,"Colesterolo, mg",169,AA,114020,,
13,"Carboidrati disponibili (MSE), g",1.3,AA,114020,,
14,"Amido (MSE), g",0.9,K,143,3A,"""Pate' liver"" acqua 47.6, prot. 12.6, lip. 32.7, GD 1.2 (ricalcolati), Am 0.8, GS 0.4"
15,"Carboidrati solubili (MSE), g",0.4,K,143,3A,
16,"Fibra alimentare totale, g",0.0,AA,114020,,
17,"Alcol, g",0.0,AA,114020,,
18,"Acqua, g",51.5,AA,114020,,
19,MINERALI ed ELEMENTI IN TRACCIA,,,,,
20,"Ferro, mg",4.1,AA,114020,,
21,"Calcio, mg",19,AA,114020,,
22,"Sodio, mg",790,AA,114020,,
23,"Potassio, mg",160,AA,114020,,
24,"Fosforo, mg",123,AA,114020,,
25,"Zinco, mg",2.80,K,143,2,
26,"Magnesio, mg",11,K,143,2,
27,"Rame, mg",0.46,K,143,2,
28,"Selenio, µg",44.0,BM,05282,2,"""Pate' de fois gras, canned (goose liver paste) smoked"""
29,"Cloro, mg",880,K,143,2,
30,"Iodio, µg",4,Y,6810,2,"""Liver beef"" acqua 67, prot. 19, lip. 6, iodio <5 mg"
31,"Manganese, mg",0.16,K,143,2,
32,"Zolfo, mg",260,Y,6810,2,
33,VITAMINE IDROSOLUBILI,,,,,
34,"Vitamina B1, Tiamina, mg",0.10,K,143,2,
35,"Vitamina B2, Riboflavina, mg",1.17,K,143,2,
36,"Vitamina C, mg",0,AA,114020,,
37,"Niacina, mg",1.90,K,143,2,
38,"Vitamina B6, mg",0.25,K,143,2,
39,"Folati totali, µg",99,K,143,2,
40,"Acido pantotenico, mg",2.10,K,143,2,
