,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"36,80g",-
3,Carboidrati disponibili,0,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"17,20g",-
7,Grassi (Lipidi),"42,30g",-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,1138mg,75.87% RDA
17,Potassio,178mg,3.79% RDA
18,Ferro,"1,80mg",22.50% RDA
19,Calcio,20mg,2% RDA
20,Fosforo,109mg,15.57% RDA
21,Magnesio,11mg,2.62% RDA
22,Zinco,"2,10mg",19.09% RDA
23,Rame,"0,13mg",13% RDA
24,Selenio,1µg,1.82% RDA
25,Tiamina (Vit. B1),ND,-
26,Riboflavina (Vit. B2),ND,-
27,Niacina (Vit. B3 o PP),"7,30mg",45.63% RDA
28,Vitamina A retinolo eq.,ND,-
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
