Minerali,per porzione,% RDA
Calcio,"15,4 mg","1,5 %"
Rame,"< 0,1 mg","3,4 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"5,7 mg","1,9 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"48,5 mg","6,9 %"
Potassio,"112,3 mg","5,6 %"
Selenio,"< 0,1 mg","10,7 %"
Zinco,"0,9 mg","13,2 %"
