Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"1,6 g"
- Acidi Grassi saturi,"1,1 g"
Carboidrati,"5,1 g"
- Zuccheri,"5,1 g"
Proteine,"3,5 g"
Sale,"0,09 g"
Sodio,"0,035 g"
Calcio,120 mg
Nutrition score - France,0
Nutri-Score,B
