Minerali,per porzione,% RDA
Calcio,"42,7 mg","4,3 %"
Rame,"0,4 mg","39,0 %"
Ferro,"3,2 mg","21,6 %"
Magnesio,"12,2 mg","4,1 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"94,6 mg","13,5 %"
Potassio,"149,5 mg","7,5 %"
Selenio,"< 0,1 mg","19,3 %"
Zinco,"0,9 mg","12,6 %"
