Minerali,per porzione,% RDA
Calcio,"187,0 mg","18,7 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"18,7 mg","6,2 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"229,5 mg","32,8 %"
Potassio,"239,7 mg","12,0 %"
Selenio,"< 0,1 mg","55,0 %"
Zinco,"0,9 mg","12,6 %"
