Minerali,per porzione,% RDA
Calcio,"5,1 mg","0,5 %"
Rame,"0,1 mg","12,0 %"
Ferro,"4,1 mg","27,7 %"
Magnesio,"18,7 mg","6,2 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"187,0 mg","26,7 %"
Potassio,"272,0 mg","13,6 %"
Selenio,"< 0,1 mg","103,1 %"
Zinco,"3,3 mg","47,0 %"
