Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,16 g
- Acidi Grassi saturi,"9,5 g"
Carboidrati,53 g
- Zuccheri,25 g
Proteine,7 g
Sale,"0,4 g"
Sodio,"0,157 g"
Nutrition score - France,19
Nutri-Score,E
