Valori nutrizionali,per porzione,% RDA
Valore calorico,94 kcal 395 kJ,"4,7 %"
Grassi,"3,2 g","4,9 %"
Grassi saturi,"2,2 g","10,2 %"
Carboidrati,"10,1 g","3,8 %"
Zuccheri,"10,1 g","20,2 %"
Proteine,"6,6 g","9,0 %"
Sale,"0,2 g","3,5 %"
