0,1,2
Calorie,kcal,115.0
Calorie,kj,481.0
Grassi,g,3.6
Carboidrati,g,15.9
Proteine,g,5.0
Acqua,g,74.2
Ceneri,g,1.2
Minerali,,
Calcio,mg,294.0
Sodio,mg,48.0
Fosforo,mg,184.0
Potassio,mg,171.0
Ferro,mg,11.27
Magnesio,mg,28.0
Zinco,mg,0.72
Rame,mg,0.064
Vitamine,,
Tiamina (Vit. B1),mg,0.447
Riboflavina (Vit. B2),mg,0.583
Niacina (Vit. B3),mg,6.26
Acido Pantotenico (Vit. B5),mg,0.44299999999999995
Piridossina (Vit. B6),mg,0.067
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,11.0
"Folato, DFE",mcg_DFE,11.0
"Folati, totali",mcg,11.0
Cobalamina (Vit. B12),mcg,0.3
Zuccheri,,
Lipidi,,
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
