Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,71 g
- Acidi Grassi saturi,"8,1 g"
Carboidrati,2 g
- Zuccheri,"0,9 g"
Fibra alimentare,"0,6 g"
Proteine,1 g
Sale,"1,3 g"
Sodio,"0,512 g"
Nutrition score - France,21
Nutri-Score,E
