Valori nutrizionali,per porzione,% RDA
Valore calorico,169 kcal 706 kJ,"8,4 %"
Grassi,"8,7 g","13,4 %"
Grassi saturi,"2,3 g","10,5 %"
Grassi monoinsaturi,"3,0 g","10,4 %"
Grassi polinsaturi,"2,5 g","16,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"22,4 g","30,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"78,7 mg","262,2 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"82,5 g","4,1 %"
