Valori nutrizionali,per porzione,% RDA
Valore calorico,65 kcal 272 kJ,"3,3 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"10,3 g","3,9 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"2,8 g","3,8 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"55,4 mg","184,8 %"
Sodio,"0,9 g","0,2 %"
Acqua,"223,8 g","11,2 %"
