,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"72,30g",-
3,Carboidrati disponibili,0,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"21,80g",-
7,Grassi (Lipidi),"5,20g",-
8,Saturi totali,"1,73g",-
9,Monoinsaturi totali,"1,69g",-
10,Polinsaturi totali,"1,03g",-
11,Colesterolo,,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,44mg,2.93% RDA
17,Potassio,333mg,7.09% RDA
18,Ferro,"1,40mg",17.50% RDA
19,Calcio,4mg,0.40% RDA
20,Fosforo,178mg,25.43% RDA
21,Magnesio,18mg,4.29% RDA
22,Zinco,4mg,36.36% RDA
23,Rame,"0,06mg",6% RDA
24,Selenio,6µg,10.91% RDA
25,Tiamina (Vit. B1),"0,10mg",8.33% RDA
26,Riboflavina (Vit. B2),"0,15mg",11.54% RDA
27,Niacina (Vit. B3 o PP),"4,70mg",29.38% RDA
28,Vitamina A retinolo eq.,Tracce,0% RDA
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
