Valori nutrizionali,per porzione,% RDA
Valore calorico,40 kcal 168 kJ,"2,0 %"
Grassi,"1,9 g","2,9 %"
Grassi saturi,"0,6 g","2,5 %"
Grassi monoinsaturi,"0,6 g","2,1 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"0,6 g","0,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,9 g","6,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"14,9 mg","49,5 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"18,9 g","0,9 %"
