Minerali,per porzione,% RDA
Calcio,"57,5 mg","5,8 %"
Rame,"0,1 mg","12,9 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"31,3 mg","10,4 %"
Manganese,"0,4 mg","18,4 %"
Fosforo,"48,8 mg","7,0 %"
Potassio,"373,8 mg","18,7 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"0,5 mg","6,4 %"
