Minerali,per porzione,% RDA
Calcio,"46,0 mg","4,6 %"
Rame,"0,2 mg","23,8 %"
Ferro,"2,4 mg","16,0 %"
Magnesio,"54,3 mg","18,1 %"
Manganese,"< 0,1 mg","3,8 %"
Fosforo,"499,5 mg","71,4 %"
Potassio,"679,3 mg","34,0 %"
Selenio,"< 0,1 mg","85,7 %"
Zinco,"9,9 mg","142,1 %"
