,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Birra Chiara""",,,,,
2,Categoria merceologica: 17003 - birra,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 ml / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,4001,,
7,"Energia, ricalcolata, kJ",187,86,,,
8,"Energia, Ric con fibra, kJ",187,86,,,
9,"Energia, ricalcolata, kcal",45,86,,,
10,"Energia, Ric con fibra, kcal",45,86,,,
11,"Proteine totali, g",02,02,4001,,
12,"Proteine animali, g",00,02,4001,,
13,"Proteine vegetali, g",02,02,4001,,
14,"Lipidi totali, g",00,02,4001,,
15,"Lipidi animali, g",00,02,4001,,
16,"Lipidi vegetali, g",00,02,4001,,
17,"Colesterolo, mg",0,02,4001,,
18,"Carboidrati disponibili (MSE), g",35,02,4001,,nota INN: variabili da 2 a 5g per 100ml
19,"Amido (MSE), g",00,87,,,
20,"Carboidrati solubili (MSE), g",35,87,,,
21,"Fibra alimentare totale, g",00,02,4001,,
22,"Alcol, g",44,90,,,02-4001 alcol = 2.8g
23,"Acqua, g",918,86,,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",tr,02,4001,,
26,"Calcio, mg",1,02,4001,,
27,"Sodio, mg",10,02,4001,,
28,"Potassio, mg",35,02,4001,,
29,"Fosforo, mg",28,02,4001,,
30,"Zinco, mg",tr,03,0003,2,"""Birra comune"" prot 0,3, alcol 5g, GD 3.0"
31,"Magnesio, mg",7,M,211,2,"""Lager"" acqua 93g, alcol 4g, pot 0,3g, GD tr"
32,"Rame, mg",003,03,0003,2,
33,"Selenio, µg",tr,M,211,2,
34,"Cloro, mg",20,M,211,2,
35,"Iodio, µg",1,W,1022,2,"""Real beer"" acqua 90,6, alcol 3,61"
36,"Manganese, mg",001,M,211,2,
37,"Zolfo, mg",10,Y,9020,2,"""Beer medium strengh"" acqua 96, alcol 3,7"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",tr,02,4001,,
40,"Vitamina B2, Riboflavina, mg",003,02,4001,,
41,"Vitamina C, mg",1,02,4001,,
42,"Niacina, mg",090,02,4001,,
43,"Vitamina B6, mg",006,M,211,2,
44,"Folati totali, µg",12,M,211,2,
45,"Acido pantotenico, mg",003,M,211,2,
46,"Biotina, µg",10,M,211,2,
47,"Vitamina B12, µg",tr,M,211,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,M,211,3B,
51,"Retinolo, µg",0,M,211,2,
52,"ß-carotene eq., µg",tr,M,211,2,
53,"Vitamina E (ATE), mg",000,24,14003,2,"""Alcoholic beverage, beer, regular"" acqua=92.3g, alcol=3.6g"
54,"Vitamina D, µg",000,02,4001,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",000,02,4001,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,02,4001,,
58,"Acido laurico, g",000,02,4001,,
59,"Acido miristico, g",000,02,4001,,
60,"Acido palmitico, g",000,02,4001,,
61,"Acido stearico, g",000,02,4001,,
62,"Acido arachidico, g",000,02,4001,,
63,"Acido beenico, g",000,02,4001,,
64,"Acidi grassi monoinsaturi totali, g",000,02,4001,,
65,"Acido miristoleico, g",000,02,4001,,
66,"Acido palmitoleico, g",000,02,4001,,
67,"Acido oleico, g",000,02,4001,,
68,"Acidi eicosenoico, g",000,02,4001,,
69,"Acido erucico, g",000,02,4001,,
70,"Acidi grassi polinsaturi totali, g",000,02,4001,,
71,"Acido linoleico, g",000,02,4001,,
72,"Acido linolenico, g",000,02,4001,,
73,"Acido arachidonico, g",000,02,4001,,
74,"Acido eicosapentaenoico (EPA), g",000,02,4001,,
75,"Acido decosaesaenoico (DHA), g",000,02,4001,,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",2,24,14003,2,"""Beer, regular"" prot. orig.0.3,trypto3, threon5, isoleu5, leucine6, lysine7, methion1, cystine3, phenilal6, tyrosine15, valine9, arginine9, histidine5, alanine11, aspart ac12, glutam ac31, glycine9, proline30, serine5"
79,"Treonina, mg",3,24,14003,,
80,"Isoleucina, mg",3,24,14003,,
81,"Leucina, mg",4,24,14003,,
82,"Lisina, mg",5,24,14003,,
83,"Metionina, mg",1,24,14003,,
84,"Cistina, mg",2,24,14003,,
85,"Fenilalanina, mg",4,24,14003,,
86,"Tirosina, mg",10,24,14003,,
87,"Valina, mg",6,24,14003,,
88,"Arginina, mg",6,24,14003,,
89,"Istidina, mg",3,24,14003,,
90,"Alanina, mg",7,24,14003,,
91,"Acido aspartico, mg",8,24,14003,,
92,"Acido glutammico, mg",21,24,14003,,
93,"Glicina, mg",6,24,14003,,
94,"Prolina, mg",20,24,14003,,
95,"Serina, mg",3,24,14003,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",12,M,214,3A,"""Lager premium"" acq 88.7, alc 6.9, prot 0.3, GD 2.4, GS 2,4, GLUC 1"
98,"Fruttosio, g",tr,M,214,3A,
99,"Galattosio, g",00,M,214,3A,
100,"Saccarosio (MSE), g",00,M,214,3A,
101,"Maltosio (MSE), g",23,M,214,3A,Malt 1.4
102,"Lattosio (MSE), g",00,M,214,3A,
