Minerali,per porzione,% RDA
Calcio,"113,4 mg","11,3 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"99,8 mg","33,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"997,9 mg","142,6 %"
Potassio,"1.251,9 mg","62,6 %"
Selenio,"< 0,1 mg","137,6 %"
Zinco,"0,0 mg","0,0 %"
