Minerali,per porzione,% RDA
Calcio,"9,0 mg","0,9 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"43,0 mg","14,3 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"282,0 mg","40,3 %"
Potassio,"112,0 mg","5,6 %"
Selenio,"< 0,1 mg","93,7 %"
Zinco,"0,3 mg","4,7 %"
