,0,1,2,3,4,5
1,Categoria merceologica: 6001 - latte,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,1004,,
6,"Energia, ricalcolata, kJ",427,86,,,
7,"Energia, Ric con fibra, kJ",426,86,,,
8,"Energia, ricalcolata, kcal",102,86,,,
9,"Energia, Ric con fibra, kcal",102,86,,,
10,"Proteine totali, g",4.4,03,1004,,
11,"Proteine animali, g",4.4,03,1004,,
12,"Proteine vegetali, g",0.0,03,1004,,
13,"Lipidi totali, g",7.3,03,1004,,
14,"Lipidi animali, g",7.3,03,1004,,
15,"Lipidi vegetali, g",0.0,03,1004,,
16,"Colesterolo, mg",19,11,01108,6,"""Milk, Indian buffalo, fluid"" acqua=83.4g, lip=6.9g, prot 3.8g"
17,"Carboidrati disponibili (MSE), g",5.1,03,1004,,
18,"Amido (MSE), g",0.0,03,1004,,
19,"Carboidrati solubili (MSE), g",5.1,03,1004,,
20,"Fibra alimentare totale, g",0.0,03,1004,,
21,"Alcol, g",0.0,03,1004,,
22,"Acqua, g",82.0,03,1004,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",0.2,03,1004,,
25,"Calcio, mg",160,03,1004,,
26,"Sodio, mg",52,11,01108,6,
27,"Potassio, mg",178,11,01108,6,
28,"Fosforo, mg",117,11,01108,6,
29,"Zinco, mg",0.20,11,01108,6,
30,"Magnesio, mg",31,AG,01108,6,
31,"Rame, mg",0.05,AG,01108,6,
32,"Selenio, µg",1.6,AA,135010,2,"Latte di vacca intero acqua 87, prot 3,3, lip 3,6"
33,"Cloro, mg",62,W,3,6,"Buffalo milk acqua 81,1, prot 4,01, lip 7,97, GD 4,9g"
34,"Iodio, µg",15,08,12,2,"Whole milk (cow) acqua=87.8g, lip=3.9g, prot=3.2g"
35,"Manganese, mg",tr,AG,01108,6,
36,"Zolfo, mg",30,08,12,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.04,03,1004,,
39,"Vitamina B2, Riboflavina, mg",0.12,03,1004,,
40,"Vitamina C, mg",3,03,1004,,
41,"Niacina, mg",0.10,03,1004,,
42,"Vitamina B6, mg",0.02,11,01108,,
43,"Folati totali, µg",6,11,01108,,
44,"Acido pantotenico, mg",0.19,AG,01108,6,
45,"Biotina, µg",11.0,W,3,6,
46,"Vitamina B12, µg",0.4,AG,01108,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",31,03,1004,3B,RE=39mcg
50,"Retinolo, µg",27,03,1004,,
51,"ß-carotene eq., µg",23,03,1004,,
52,"Vitamina E (ATE), mg",0.09,08,12,2,
53,"Vitamina D, µg",0.03,08,12,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",4.87,BR,01108,3B,"Milk, Indian, buffalo, fluid lip 6.89AcGrSaturiTot4.6, SommaAcButirrico,caproico,caprilico,caprico0.641, AcLaurico0.17, AcMiristico0.7, AcPalmitico2, AcStearico0.68, AcArachidico-3, AcBeenico-3, AcGrMonoinsaturiTot1.79, AcMiristoleico-3, AcPalmitoleico0.14, AcOleico1.57, AcEicosenoico-3, AcErucico-3, AcGrPolinstauriTot0.15, AcLinoleico0.07, AcLinolenico0.08, AcArachidonico0, AcEicosapentaenoico(EPA)-3, AcDecosaesaenoico(DHA)-3, AltriAcGrPolinsaturi-3"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.68,BR,01108,3B,
57,"Acido laurico, g",0.18,BR,01108,3B,
58,"Acido miristico, g",0.75,BR,01108,3B,
59,"Acido palmitico, g",2.12,BR,01108,3B,
60,"Acido stearico, g",0.72,BR,01108,3B,
61,"Acidi grassi monoinsaturi totali, g",1.89,BR,01108,3B,
62,"Acido palmitoleico, g",0.15,BR,01108,3B,
63,"Acido oleico, g",1.66,BR,01108,3B,
64,"Acidi grassi polinsaturi totali, g",0.16,BR,01108,3B,
65,"Acido linoleico, g",0.07,BR,01108,3B,
66,"Acido linolenico, g",0.08,BR,01108,3B,
67,"Acido arachidonico, g",0.00,BR,01108,3B,
68,"Altri acidi grassi polinsaturi, g",0.00,86,,,
69,AMINOACIDI,,,,,
70,"Triptofano, mg",62,11,01108,3B,"""Milk, Indian buffalo, fluid"" prot. orig.3.75,trypto53, threon182, isoleu203, leucine366, lysine280, methion97, cystine48, phenilal162, tyrosine183, valine219, arginine114, histidine78, alanine132, aspart ac309, glutam ac477, glycine80, proline364, serine227"
71,"Treonina, mg",214,11,01108,,
72,"Isoleucina, mg",238,11,01108,,
73,"Leucina, mg",429,11,01108,,
74,"Lisina, mg",329,11,01108,,
75,"Metionina, mg",114,11,01108,,
76,"Cistina, mg",56,11,01108,,
77,"Fenilalanina, mg",190,11,01108,,
78,"Tirosina, mg",215,11,01108,,
79,"Valina, mg",257,11,01108,,
80,"Arginina, mg",134,11,01108,,
81,"Istidina, mg",92,11,01108,,
82,"Alanina, mg",155,11,01108,,
83,"Acido aspartico, mg",363,11,01108,,
84,"Acido glutammico, mg",560,11,01108,,
85,"Glicina, mg",94,11,01108,,
86,"Prolina, mg",427,11,01108,,
87,"Serina, mg",266,11,01108,,
88,ZUCCHERI,,,,,
89,"Glucosio, g",0.0,08,12,3A,
90,"Fruttosio, g",0.0,08,12,3A,
91,"Galattosio, g",0.0,08,12,3A,
92,"Saccarosio (MSE), g",0.0,08,12,3A,
93,"Maltosio (MSE), g",0.0,08,12,3A,
94,"Lattosio (MSE), g",5.1,08,12,3A,Latt=4.8g
