0,1,2
Calorie,kcal,371.0
Calorie,kj,1554.0
Grassi,g,7.02
Carboidrati,g,65.25
Proteine,g,13.56
Fibre,g,6.7
Zuccheri,g,1.69
Acqua,g,11.29
Amido,g,57.27
Ceneri,g,2.88
Minerali,,
Calcio,mg,159.0
Sodio,mg,4.0
Fosforo,mg,557.0
Potassio,mg,508.0
Ferro,mg,7.61
Magnesio,mg,248.0
Zinco,mg,2.87
Rame,mg,0.525
Manganese,mg,3.333
Selenio,mcg,18.7
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,2.0
Betaina,mg,67.6
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.11599999999999999
Riboflavina (Vit. B2),mg,0.2
Niacina (Vit. B3),mg,0.9229999999999999
Acido Pantotenico (Vit. B5),mg,1.4569999999999999
Piridossina (Vit. B6),mg,0.591
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,82.0
"Folato, DFE",mcg_DFE,82.0
"Folati, totali",mcg,82.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,4.2
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,1.19
Fillochinone (Vit. K),mcg,0.0
Colina totale (Vit. J),mg,69.8
"Carotene, beta",mcg,1.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,28.0
Tocoferolo beta,mg,0.96
Tocoferolo gamma,mg,0.19
Tocoferolo delta,mg,0.69
Zuccheri,,
Destrosio,g,0.27
Fruttosio,g,0.01
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.01
Saccarosio,g,1.4
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.685
"Acidi grassi, polinsaturi",g,2.778
"Acidi grassi, saturi",g,1.459
Colesterolo,mg,0.0
Fitosteroli,mg,24.0
Grassi saturi,,
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.011000000000000001
15:0,g,0.0
16:0,g,1.1540000000000001
17:0,g,0.0
18:0,g,0.223
20:0,g,0.052000000000000005
22:0,g,0.018000000000000002
Grassi monoinsaturi,,
14:1,g,0.0
15:1,g,0.0
16:1 indifferenziato,g,0.0
17:1,g,0.0
18:1 indifferenziato,g,1.671
20:1,g,0.013999999999999999
Grassi polinsaturi,,
18:2 indifferenziato,g,2.736
18:3 indifferenziato,g,0.042
"18:3 n-3 c,c,c",g,0.042
"18:3 n-6 c,c,c",g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.0
Aminoacidi,,
Acido aspartico,g,1.261
Acido glutammico,g,2.259
Alanina,g,0.799
Arginina,g,1.06
Cistina,g,0.191
Fenilalanina,g,0.542
Glicina,g,1.636
Isoleucina,g,0.5820000000000001
Istidina,g,0.389
Leucina,g,0.879
Lisina,g,0.747
Metionina,g,0.226
Prolina,g,0.698
Serina,g,1.148
Tirosina,g,0.32899999999999996
Treonina,g,0.5579999999999999
Triptofano,g,0.18100000000000002
Valina,g,0.679
Altro,,
Alcol etilico,g,0.0
