Valori nutrizionali,per porzione,% RDA
Valore calorico,93 kcal 390 kJ,"4,7 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"25,0 g","9,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,5 g","0,6 %"
Fibre alimentari,"4,9 g","1,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"7,8 g","0,4 %"
