Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Cereals and their products,Cereali e patate,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,"1,5 g","-72%5,31 g","-76%6,24 g","-86%10,7 g","-84%9,61 g"
Carboidrati,"72,2 g","+20%60,4 g","+21%59,9 g","+52%47,6 g","+64%43,9 g"
Proteine,11 g,"+12%9,84 g","+16%9,48 g","+42%7,76 g",+57%7 g
