0,1,2
Calorie,kcal,139.0
Calorie,kj,582.0
Grassi,g,5.02
Carboidrati,g,1.78
Proteine,g,20.38
Fibre,g,0.0
Acqua,g,71.37
Ceneri,g,1.44
Minerali,,
Calcio,mg,7.0
Sodio,mg,70.0
Fosforo,mg,364.0
Potassio,mg,313.0
Ferro,mg,7.37
Magnesio,mg,19.0
Zinco,mg,4.66
Rame,mg,6.979
Manganese,mg,0.184
Selenio,mcg,82.4
Vitamine,,
Retinolo (Vit. A),mcg,7391.0
"Vitamina A, IU",IU,24612.0
"Vitamina A, RAE",mcg_RAE,7391.0
Tiamina (Vit. B1),mg,0.34
Riboflavina (Vit. B2),mg,3.63
Niacina (Vit. B3),mg,16.11
Acido Pantotenico (Vit. B5),mg,6.13
Piridossina (Vit. B6),mg,0.9
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,230.0
"Folato, DFE",mcg_DFE,230.0
"Folati, totali",mcg,230.0
Cobalamina (Vit. B12),mcg,90.05
Acido ascorbico (Vit. C),mg,4.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.05
"Acidi grassi, polinsaturi",g,0.75
"Acidi grassi, saturi",g,1.94
Colesterolo,mg,371.0
Grassi saturi,,
14:0,g,0.05
16:0,g,0.68
18:0,g,1.12
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.13
18:1 indifferenziato,g,0.92
Grassi polinsaturi,,
18:2 indifferenziato,g,0.32
18:3 indifferenziato,g,0.07
20:4 indifferenziato,g,0.36
Aminoacidi,,
Acido aspartico,g,1.758
Acido glutammico,g,2.198
Alanina,g,1.022
Arginina,g,1.143
Cistina,g,0.214
Fenilalanina,g,0.91
Glicina,g,0.985
Isoleucina,g,0.878
Istidina,g,0.479
Leucina,g,1.665
Lisina,g,1.102
Metionina,g,0.442
Prolina,g,0.9740000000000001
Serina,g,0.878
Tirosina,g,0.727
Treonina,g,0.882
Triptofano,g,0.23600000000000002
Valina,g,1.122
Altro,,
