0,1,2
Calorie,kcal,40.0
Calorie,kj,167.0
Grassi,g,0.86
Carboidrati,g,11.44
Proteine,g,3.21
Fibre,g,2.6
Acqua,g,84.0
Ceneri,g,0.49
Minerali,,
Calcio,mg,10.0
Sodio,mg,1.0
Fosforo,mg,119.0
Potassio,mg,92.0
Ferro,mg,0.88
Magnesio,mg,40.0
Zinco,mg,0.53
Rame,mg,0.066
Manganese,mg,0.9640000000000001
Selenio,mcg,7.7
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.16
Riboflavina (Vit. B2),mg,0.034
Niacina (Vit. B3),mg,0.14400000000000002
Acido Pantotenico (Vit. B5),mg,0.217
Piridossina (Vit. B6),mg,0.025
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,6.0
"Folato, DFE",mcg_DFE,6.0
"Folati, totali",mcg,6.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.29100000000000004
"Acidi grassi, polinsaturi",g,0.33899999999999997
"Acidi grassi, saturi",g,0.163
Colesterolo,mg,0.0
Grassi saturi,,
12:0,g,0.003
14:0,g,0.002
16:0,g,0.138
18:0,g,0.009000000000000001
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.002
18:1 indifferenziato,g,0.29
Grassi polinsaturi,,
18:2 indifferenziato,g,0.324
18:3 indifferenziato,g,0.015
Aminoacidi,,
Acido aspartico,g,0.27
Acido glutammico,g,0.642
Alanina,g,0.149
Arginina,g,0.21899999999999997
Cistina,g,0.099
Fenilalanina,g,0.155
Glicina,g,0.162
Isoleucina,g,0.114
Istidina,g,0.07
Leucina,g,0.235
Lisina,g,0.13
Metionina,g,0.057
Prolina,g,0.168
Serina,g,0.152
Tirosina,g,0.114
Treonina,g,0.086
Triptofano,g,0.057
Valina,g,0.165
Altro,,
