Valori nutrizionali,per porzione,% RDA
Valore calorico,163 kcal 681 kJ,"8,1 %"
Grassi,"6,6 g","10,1 %"
Grassi saturi,"1,7 g","7,6 %"
Grassi monoinsaturi,"2,0 g","6,9 %"
Grassi polinsaturi,"0,7 g","4,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"24,3 g","33,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"77,2 mg","257,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"62,4 g","3,1 %"
