0,1
Grassi saturi totali,6.79
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),1.43
C16:0 (palmitico),4.50
C18:0 (stearico),0.86
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,11.82
C14:1 (miristoleico),0.18
C16:1 (palmitoleico),2.26
C18:1 (oleico),7.46
C20:1 (eicosaenoico),1.61
C22:1 (erucico),0.31
Grassi polinsaturi totali,7.31
C18:2 W6 (linoleico),1.64
C18:3 W3 (linolenico),0.08
C20:4 W6 (arachidonico),0.83
C20:5 W3 (eicosapentaenoico - EPA),1.30
C22:6 W3 (docosaesaenoico - DHA),2.26
Rapporto Polinsaturi/Saturi,1.10
