Minerali,per porzione,% RDA
Calcio,"21,0 mg","2,1 %"
Rame,"0,7 mg","66,3 %"
Ferro,"10,8 mg","72,2 %"
Magnesio,"24,0 mg","8,0 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"696,0 mg","99,4 %"
Potassio,"426,0 mg","21,3 %"
Selenio,"< 0,1 mg","198,0 %"
Zinco,"3,6 mg","51,4 %"
