Minerali,per porzione,% RDA
Calcio,"18,2 mg","1,8 %"
Rame,"1,0 mg","95,6 %"
Ferro,"7,4 mg","49,4 %"
Magnesio,"25,2 mg","8,4 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"336,0 mg","48,0 %"
Potassio,"200,2 mg","10,0 %"
Selenio,"0,4 mg","1.453,7 %"
Zinco,"5,8 mg","83,0 %"
