Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"2,6 g"
- Acidi Grassi saturi,"1,5 g"
Carboidrati,"15,9 g"
- Zuccheri,"12,3 g"
Fibra alimentare,"2,2 g"
Proteine,"4,5 g"
Sale,"0,254 g"
Sodio,"0,1 g"
Nutrition score - France,1
Nutri-Score,B
