Minerali,per porzione,% RDA
Calcio,"229,4 mg","22,9 %"
Rame,"0,3 mg","30,3 %"
Ferro,"4,4 mg","29,2 %"
Magnesio,"62,9 mg","21,0 %"
Manganese,"0,8 mg","42,2 %"
Fosforo,"301,6 mg","43,1 %"
Potassio,"482,9 mg","24,1 %"
Selenio,"< 0,1 mg","72,2 %"
Zinco,"1,6 mg","22,7 %"
