0,1
Grassi saturi totali,1.30
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.14
C16:0 (palmitico),1.01
C18:0 (stearico),0.13
C20:0 (arachidico),
C22:0 (beenico),0.00
Grassi monoinsaturi totali,0.40
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.10
C18:1 (oleico),0.17
C20:1 (eicosaenoico),0.01
C22:1 (erucico),0.01
Grassi polinsaturi totali,0.85
C18:2 W6 (linoleico),0.01
C18:3 W3 (linolenico),0.01
C20:4 W6 (arachidonico),
C20:5 W3 (eicosapentaenoico - EPA),0.27
C22:6 W3 (docosaesaenoico - DHA),0.52
Rapporto Polinsaturi/Saturi,0.70
