Valori nutrizionali,per porzione,% RDA
Valore calorico,146 kcal 610 kJ,"7,3 %"
Grassi,"7,2 g","11,1 %"
Grassi saturi,"5,5 g","25,0 %"
Grassi monoinsaturi,"0,9 g","3,0 %"
Grassi polinsaturi,"0,2 g","1,2 %"
Carboidrati,"18,8 g","7,0 %"
Zuccheri,"14,0 g","28,0 %"
Proteine,"1,4 g","2,0 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"2,0 mg","6,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"1,2 g","< 0,1 %"
