Minerali,per porzione,% RDA
Calcio,"30,7 mg","3,1 %"
Rame,"< 0,1 mg","5,7 %"
Ferro,"0,2 mg","1,6 %"
Magnesio,"7,8 mg","2,6 %"
Manganese,"< 0,1 mg","4,0 %"
Fosforo,"30,5 mg","4,4 %"
Potassio,"53,9 mg","2,7 %"
Selenio,"< 0,1 mg","4,2 %"
Zinco,"0,3 mg","4,4 %"
