0,1,2
Calorie,kcal,61.0
Calorie,kj,255.0
Grassi,g,0.76
Carboidrati,g,12.31
Proteine,g,1.22
Fibre,g,2.6
Zuccheri,g,6.46
Acqua,g,85.48
Amido,g,0.0
Ceneri,g,0.23
Minerali,,
Calcio,mg,13.0
Sodio,mg,6.0
Fosforo,mg,29.0
Potassio,mg,75.0
Ferro,mg,0.37
Magnesio,mg,7.0
Zinco,mg,0.2
Rame,mg,0.03
Manganese,mg,2.0
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,115.0
"Vitamina A, RAE",mcg_RAE,6.0
Tiamina (Vit. B1),mg,0.067
Riboflavina (Vit. B2),mg,0.414
Niacina (Vit. B3),mg,0.597
Acido Pantotenico (Vit. B5),mg,0.265
Piridossina (Vit. B6),mg,0.026000000000000002
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,33.0
"Folato, DFE",mcg_DFE,33.0
"Folati, totali",mcg,33.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,18.3
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,1.69
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,17.2
"Carotene, beta",mcg,69.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Tocoferolo beta,mg,0.01
Tocoferolo gamma,mg,0.19
Tocoferolo delta,mg,0.01
Zuccheri,,
Destrosio,g,3.1
Fruttosio,g,3.35
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,0.01
Lipidi,,
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
