Valori nutrizionali,per porzione,% RDA
Valore calorico,235 kcal 985 kJ,"11,8 %"
Grassi,"4,0 g","6,2 %"
Grassi saturi,"1,0 g","4,5 %"
Grassi monoinsaturi,"0,7 g","2,6 %"
Grassi polinsaturi,"1,5 g","9,9 %"
Carboidrati,"44,5 g","16,6 %"
Zuccheri,"21,5 g","43,0 %"
Proteine,"10,0 g","13,7 %"
Fibre alimentari,"5,0 g","1,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"7,5 g","0,4 %"
