Minerali,per porzione,% RDA
Calcio,"112,0 mg","11,2 %"
Rame,"0,2 mg","17,1 %"
Ferro,"1,9 mg","12,5 %"
Magnesio,"58,8 mg","19,6 %"
Manganese,"0,5 mg","27,2 %"
Fosforo,"187,6 mg","26,8 %"
Potassio,"820,4 mg","41,0 %"
Selenio,"< 0,1 mg","14,9 %"
Zinco,"1,3 mg","18,0 %"
