Minerali,per porzione,% RDA
Calcio,"5,8 mg","0,6 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"0,7 mg","0,2 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"4,0 mg","0,6 %"
Potassio,"9,7 mg","0,5 %"
Selenio,"< 0,1 mg","2,6 %"
Zinco,"< 0,1 mg","0,2 %"
