,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,2.7,
3,Proteine (g):,1.3,
4,Lipidi(g):,2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,92.2,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,92.2,
9,Fibra totale (g):,12.5,
10,Fibra solubile (g):,2.8,
11,Fibra insolubile (g):,9.66,
12,Alcol (g):,0,
13,Energia (kcal):,369,
14,Energia (kJ):,1544,
15,Sodio (mg):,7,
16,Potassio (mg):,730,
17,Ferro (mg):,2,
18,Calcio (mg):,40,
19,Fosforo (mg):,66,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,tr,
25,Riboflavina (mg):,0.06,
26,Niacina (mg):,0.6,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,10,
29,Vitamina E (mg):,,
