,0,1,2,3,4,5
1,"Categoria merceologica: 11001 - pesci vertebrati (freschi, surgelati o cotti)",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",75,02,1300,,
6,"Energia, ricalcolata, kJ",406,86,,,
7,"Energia, Ric con fibra, kJ",406,86,,,
8,"Energia, ricalcolata, kcal",96,86,,,
9,"Energia, Ric con fibra, kcal",96,86,,,
10,"Proteine totali, g",168,02,1300,,
11,"Proteine animali, g",168,02,1300,,
12,"Proteine vegetali, g",00,02,1300,,
13,"Lipidi totali, g",26,02,1300,,
14,"Lipidi animali, g",26,02,1300,,
15,"Lipidi vegetali, g",00,02,1300,,
16,"Colesterolo, mg",61,AO,120010,,
17,"Carboidrati disponibili (MSE), g",15,02,1300,,
18,"Amido (MSE), g",00,02,1300,,
19,"Carboidrati solubili (MSE), g",15,02,1300,,
20,"Fibra alimentare totale, g",00,02,1300,,
21,"Alcol, g",00,02,1300,,
22,"Acqua, g",765,02,1300,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",28,02,1300,,
25,"Calcio, mg",148,02,1300,,
26,"Sodio, mg",104,03,2601,6,"""Acciuga"" acqua 76g, lip 2.4g, prot 16,8"
27,"Potassio, mg",278,02,1300,,
28,"Fosforo, mg",196,02,1300,,
29,"Zinco, mg",420,AA,120010,,
30,"Magnesio, mg",22,AA,120010,,
31,"Rame, mg",100,AA,120010,,
32,"Selenio, µg",370,AF,15001,2,"""Anchoives, European, raw"" acqua 73.37 g, lip 4.84g, prot 20.35g"
33,"Cloro, mg",130,G,212,2,"""Sardines"" acqua 67.7, lip 9.2g, prot 20,6g"
34,"Iodio, µg",29,G,212,2,
35,"Manganese, mg",007,AF,15001,2,
36,"Zolfo, mg",150,Y,7380,2,"""Baltic herring"" acqua 78g, prot 16.2g, lip 4.08g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",006,02,1300,,
39,"Vitamina B2, Riboflavina, mg",026,02,1300,,
40,"Vitamina C, mg",0,25,15001,2,
41,"Niacina, mg",1400,02,1300,,
42,"Vitamina B6, mg",014,25,15001,2,
43,"Folati totali, µg",9,25,15001,2,
44,"Acido pantotenico, mg",065,AF,15001,2,
45,"Biotina, µg",60,G,212,2,
46,"Vitamina B12, µg",06,AF,15001,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",32,02,1300,,
50,"Retinolo, µg",32,02,1300,3B,
51,"ß-carotene eq., µg",tr,02,1300,3B,
52,"Vitamina E (ATE), mg",029,G,212,2,
53,"Vitamina D, µg",1100,G,212,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",130,AA,120010,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AA,120010,,
57,"Acido laurico, g",000,AA,120010,,
58,"Acido miristico, g",014,AA,120010,,
59,"Acido palmitico, g",101,AA,120010,,
60,"Acido stearico, g",013,AA,120010,,
61,"Acido arachidico, g",tr,AA,120010,,
62,"Acido beenico, g",000,AA,120010,,
63,"Acidi grassi monoinsaturi totali, g",040,AA,120010,,
64,"Acido miristoleico, g",000,AA,120010,,
65,"Acido palmitoleico, g",010,AA,120010,,
66,"Acido oleico, g",017,AA,120010,,
67,"Acidi eicosenoico, g",001,AA,120010,,
68,"Acido erucico, g",001,AA,120010,,
69,"Acidi grassi polinsaturi totali, g",085,AA,120010,,
70,"Acido linoleico, g",001,AA,120010,,
71,"Acido linolenico, g",001,AA,120010,,
72,"Acido arachidonico, g",tr,AA,120010,,
73,"Acido eicosapentaenoico (EPA), g",027,AA,120010,,
74,"Acido decosaesaenoico (DHA), g",052,AA,120010,,
75,"Altri acidi grassi polinsaturi, g",004,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",175,AA,120010,,
78,"Treonina, mg",726,AA,120010,,
79,"Isoleucina, mg",823,AA,120010,,
80,"Leucina, mg",1330,AA,120010,,
81,"Lisina, mg",1379,AA,120010,,
82,"Metionina, mg",349,AA,120010,,
83,"Cistina, mg",183,AA,120010,,
84,"Fenilalanina, mg",595,AA,120010,,
85,"Tirosina, mg",425,AA,120010,,
86,"Valina, mg",759,AA,120010,,
87,"Arginina, mg",758,AA,120010,,
88,"Istidina, mg",675,AA,120010,,
89,"Alanina, mg",919,AA,120010,,
90,"Acido aspartico, mg",1764,AA,120010,,
91,"Acido glutammico, mg",2261,AA,120010,,
92,"Glicina, mg",722,AA,120010,,
93,"Prolina, mg",460,AA,120010,,
94,"Serina, mg",650,AA,120010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",15,87,,,
97,"Fruttosio, g",00,87,,,
98,"Galattosio, g",00,87,,,
99,"Saccarosio (MSE), g",00,87,,,
100,"Maltosio (MSE), g",00,87,,,
101,"Lattosio (MSE), g",00,87,,,
