,0,1,2,3
1,Proteine(%): 2.7,,,
2,Lisina:,81,3,
3,Istidina:,39,1.44,
4,Arginina:,169,6.26,
5,Acido aspartico:,413,15.3,
6,Treonina:,122,4.52,
7,Serina:,139,5.15,
8,Acido glutamico:,300,11.1,
9,Prolina:,136,5.04,
10,Glicina:,127,4.7,
11,Alanina:,144,5.33,
12,Cistina:,38,1.41,
13,Valina:,150,5.56,
14,Metionina:,43,1.59,
15,Isoleucina:,121,4.48,
16,Leucina:,196,7.26,
17,Tirosina:,69,2.56,
18,Fenilalanina:,115,4.26,
19,Triptofano:,17,0.63,
20,Indice Chimico:,52,,
21,Aminoacido limitante:,Lis.,,
