Valori nutrizionali,per porzione,% RDA
Valore calorico,72 kcal 301 kJ,"3,6 %"
Grassi,"0,4 g","0,7 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"16,4 g","6,1 %"
Zuccheri,"9,5 g","19,0 %"
Proteine,"2,2 g","3,1 %"
Fibre alimentari,"4,3 g","1,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"219,7 g","11,0 %"
